date,commodity,indicator,indicator_name,location,contract_month,column_name,value,value_raw,unit,measure,currency,unit_std,price_basis,contract,state,market_type
2025-05-05,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Elliotti,,t,4610.0,"4.610,00",R$,price,BRL,,spot,,,physical
2025-05-05,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Elliotti,,variacao_pct,-0.22,"-0,22",%,change_pct,,pct,spot,,,physical
2025-05-05,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Tropical,,t,4520.0,"4.520,00",R$,price,BRL,,spot,,,physical
2025-05-05,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Tropical,,variacao_pct,-0.22,"-0,22",%,change_pct,,pct,spot,,,physical
2025-06-02,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Elliotti,,t,4150.0,"4.150,00",R$,price,BRL,,spot,,,physical
2025-06-02,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Elliotti,,variacao_pct,-9.98,"-9,98",%,change_pct,,pct,spot,,,physical
2025-06-02,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Tropical,,t,4060.0,"4.060,00",R$,price,BRL,,spot,,,physical
2025-06-02,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Tropical,,variacao_pct,-10.18,"-10,18",%,change_pct,,pct,spot,,,physical
2025-07-01,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Elliotti,,t,4090.0,"4.090,00",R$,price,BRL,,spot,,,physical
2025-07-01,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Elliotti,,variacao_pct,-1.45,"-1,45",%,change_pct,,pct,spot,,,physical
2025-07-01,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Tropical,,t,3990.0,"3.990,00",R$,price,BRL,,spot,,,physical
2025-07-01,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Tropical,,variacao_pct,-1.72,"-1,72",%,change_pct,,pct,spot,,,physical
2025-08-04,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Elliotti,,t,4310.0,"4.310,00",R$,price,BRL,,spot,,,physical
2025-08-04,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Elliotti,,variacao_pct,5.38,"+5,38",%,change_pct,,pct,spot,,,physical
2025-08-04,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Tropical,,t,4220.0,"4.220,00",R$,price,BRL,,spot,,,physical
2025-08-04,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Tropical,,variacao_pct,5.76,"+5,76",%,change_pct,,pct,spot,,,physical
2025-09-01,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Elliotti,,t,4596.0,"4.596,00",R$,price,BRL,,spot,,,physical
2025-09-01,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Elliotti,,variacao_pct,6.64,"+6,64",%,change_pct,,pct,spot,,,physical
2025-09-01,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Tropical,,t,4501.0,"4.501,00",R$,price,BRL,,spot,,,physical
2025-09-01,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Tropical,,variacao_pct,6.66,"+6,66",%,change_pct,,pct,spot,,,physical
2025-10-01,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Elliotti,,t,4880.0,"4.880,00",R$,price,BRL,,spot,,,physical
2025-10-01,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Elliotti,,variacao_pct,6.18,"+6,18",%,change_pct,,pct,spot,,,physical
2025-10-01,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Tropical,,t,4790.0,"4.790,00",R$,price,BRL,,spot,,,physical
2025-10-01,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Tropical,,variacao_pct,6.42,"+6,42",%,change_pct,,pct,spot,,,physical
2025-11-03,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Elliotti,,t,5100.0,"5.100,00",R$,price,BRL,,spot,,,physical
2025-11-03,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Elliotti,,variacao_pct,4.51,"+4,51",%,change_pct,,pct,spot,,,physical
2025-11-03,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Tropical,,t,5000.0,"5.000,00",R$,price,BRL,,spot,,,physical
2025-11-03,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Tropical,,variacao_pct,4.38,"+4,38",%,change_pct,,pct,spot,,,physical
2025-12-01,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Elliotti,,t,5170.0,"5.170,00",R$,price,BRL,,spot,,,physical
2025-12-01,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Elliotti,,variacao_pct,1.37,"+1,37",%,change_pct,,pct,spot,,,physical
2025-12-01,silvicultura,preco-medio-resina,Preço Médio Resina Pinus,Tropical,,t,5070.0,"5.070,00",R$,price,BRL,,spot,,,physical
