date,commodity,indicator,indicator_name,location,contract_month,column_name,value,value_raw,unit,measure,currency,unit_std,price_basis,contract,state,market_type
2026-01-27,legumes,batata-ceasas,Batata - Ceasas,Agatha Primeira,,preco,1.4,"1,40",R$/Kg,price,BRL,kg,spot,,,physical
2026-01-27,legumes,batata-ceasas,Batata - Ceasas,Agatha Primeira,,variacao_pct,0.0,"0,00",%,change_pct,,pct,spot,,,physical
2026-01-27,legumes,batata-ceasas,Batata - Ceasas,Aster Primeira,,preco,0.8,"0,80",R$/Kg,price,BRL,kg,spot,,,physical
2026-01-27,legumes,batata-ceasas,Batata - Ceasas,Aster Primeira,,variacao_pct,0.0,"0,00",%,change_pct,,pct,spot,,,physical
2026-01-27,legumes,batata-ceasas,Batata - Ceasas,Asterix,,preco,2.06,"2,06",R$/Kg,price,BRL,kg,spot,,,physical
2026-01-27,legumes,batata-ceasas,Batata - Ceasas,Asterix,,variacao_pct,5.64,"+5,64",%,change_pct,,pct,spot,,,physical
2026-01-27,legumes,batata-ceasas,Batata - Ceasas,Escovada Especial,,preco,2.0,"2,00",R$/Kg,price,BRL,kg,spot,,,physical
2026-01-27,legumes,batata-ceasas,Batata - Ceasas,Escovada Especial,,variacao_pct,0.0,"0,00",%,change_pct,,pct,spot,,,physical
2026-01-27,legumes,batata-ceasas,Batata - Ceasas,Lavada Especial,,preco,2.02,"2,02",R$/Kg,price,BRL,kg,spot,,,physical
2026-01-27,legumes,batata-ceasas,Batata - Ceasas,Lavada Especial,,variacao_pct,-2.88,"-2,88",%,change_pct,,pct,spot,,,physical
2026-01-27,legumes,batata-ceasas,Batata - Ceasas,Yacon,,preco,8.0,"8,00",R$/Kg,price,BRL,kg,spot,,,physical
2026-01-27,legumes,batata-ceasas,Batata - Ceasas,Yacon,,variacao_pct,0.0,"0,00",%,change_pct,,pct,spot,,,physical
2026-01-27,legumes,cebola-no-atacado,Cebola - Ceasas,Amarela Mineira,,preco,1.75,"1,75",R$/Kg,price,BRL,kg,spot,,,physical
2026-01-27,legumes,cebola-no-atacado,Cebola - Ceasas,Amarela Mineira,,variacao_pct,0.0,"0,00",%,change_pct,,pct,spot,,,physical
2026-01-27,legumes,cebola-no-atacado,Cebola - Ceasas,Amarela Paulista,,preco,,s/ cotação,R$/Kg,price,BRL,kg,spot,,,physical
2026-01-27,legumes,cebola-no-atacado,Cebola - Ceasas,Amarela Paulista,,variacao_pct,,-,%,change_pct,,pct,spot,,,physical
2026-01-27,legumes,cebola-no-atacado,Cebola - Ceasas,Amarela Pernambucana,,preco,,s/ cotação,R$/Kg,price,BRL,kg,spot,,,physical
2026-01-27,legumes,cebola-no-atacado,Cebola - Ceasas,Amarela Pernambucana,,variacao_pct,,-,%,change_pct,,pct,spot,,,physical
2026-01-27,legumes,cebola-no-atacado,Cebola - Ceasas,Amarela Santa Catarina,,preco,1.75,"1,75",R$/Kg,price,BRL,kg,spot,,,physical
2026-01-27,legumes,cebola-no-atacado,Cebola - Ceasas,Amarela Santa Catarina,,variacao_pct,0.0,"0,00",%,change_pct,,pct,spot,,,physical
2026-01-27,legumes,cebola-no-atacado,Cebola - Ceasas,Importada Argentina,,preco,,s/ cotação,R$/Kg,price,BRL,kg,spot,,,physical
2026-01-27,legumes,cebola-no-atacado,Cebola - Ceasas,Importada Argentina,,variacao_pct,,-,%,change_pct,,pct,spot,,,physical
2026-01-27,legumes,cebola-no-atacado,Cebola - Ceasas,Nacional (Caixa 4),,preco,1.62,"1,62",R$/Kg,price,BRL,kg,spot,,,physical
2026-01-27,legumes,cebola-no-atacado,Cebola - Ceasas,Nacional (Caixa 4),,variacao_pct,5.88,"+5,88",%,change_pct,,pct,spot,,,physical
2026-01-27,legumes,cebola-no-atacado,Cebola - Ceasas,Roxa (Caixa 4),,preco,2.92,"2,92",R$/Kg,price,BRL,kg,spot,,,physical
2026-01-27,legumes,cebola-no-atacado,Cebola - Ceasas,Roxa (Caixa 4),,variacao_pct,8.15,"+8,15",%,change_pct,,pct,spot,,,physical
2026-01-27,legumes,cenoura-ceasas,Cenoura - Ceasas,Cenoura 2A,,preco,2.05,"2,05",R$/Kg,price,BRL,kg,spot,,,physical
2026-01-27,legumes,cenoura-ceasas,Cenoura - Ceasas,Cenoura 2A,,variacao_pct,6.22,"+6,22",%,change_pct,,pct,spot,,,physical
2026-01-27,legumes,cenoura-ceasas,Cenoura - Ceasas,Cenoura G,,preco,1.58,"1,58",R$/Kg,price,BRL,kg,spot,,,physical
2026-01-27,legumes,cenoura-ceasas,Cenoura - Ceasas,Cenoura G,,variacao_pct,1.94,"+1,94",%,change_pct,,pct,spot,,,physical
2026-01-27,legumes,cenoura-ceasas,Cenoura - Ceasas,Especial,,preco,1.5,"1,50",R$/Kg,price,BRL,kg,spot,,,physical
2026-01-27,legumes,cenoura-ceasas,Cenoura - Ceasas,Especial,,variacao_pct,0.0,"0,00",%,change_pct,,pct,spot,,,physical
2026-01-27,legumes,cenoura-ceasas,Cenoura - Ceasas,Extra,,preco,1.5,"1,50",R$/Kg,price,BRL,kg,spot,,,physical
2026-01-27,legumes,cenoura-ceasas,Cenoura - Ceasas,Extra,,variacao_pct,0.0,"0,00",%,change_pct,,pct,spot,,,physical
