date,location,state,physical_indicator,physical_price_brl,futures_indicator,futures_contract,futures_price_raw,futures_price_brl,ptax,basis_brl,basis_usd,basis_pct
2020-01-02,Campo Novo do Parecis/MT,MT,soja-mercado-fisico-sindicatos-e-cooperativas,72.0,soja-bolsa-de-chicago-cme-group,2020-01,9.4425,83.71213150594332,4.0213,-11.712131505943319,-2.9125236878480387,-13.99096080251139
2020-01-02,Castro/PR,PR,soja-mercado-fisico-sindicatos-e-cooperativas,85.5,soja-bolsa-de-chicago-cme-group,2020-01,9.4425,83.71213150594332,4.0213,1.7878684940566814,0.44459963048185447,2.1357340470177224
2020-01-02,Itiquira/MT,MT,soja-mercado-fisico-sindicatos-e-cooperativas,77.5,soja-bolsa-de-chicago-cme-group,2020-01,9.4425,83.71213150594332,4.0213,-6.212131505943319,-1.5448067803803045,-7.420825863814345
2020-01-02,Jataí/GO,GO,soja-mercado-fisico-sindicatos-e-cooperativas,74.0,soja-bolsa-de-chicago-cme-group,2020-01,9.4425,83.71213150594332,4.0213,-9.712131505943319,-2.415172085132499,-11.601820824803374
2020-01-02,Londrina/PR,PR,soja-mercado-fisico-sindicatos-e-cooperativas,78.0,soja-bolsa-de-chicago-cme-group,2020-01,9.4425,83.71213150594332,4.0213,-5.712131505943319,-1.4204688797014196,-6.82354086938734
2020-01-02,Não-Me-Toque/RS,RS,soja-mercado-fisico-sindicatos-e-cooperativas,77.0,soja-bolsa-de-chicago-cme-group,2020-01,9.4425,83.71213150594332,4.0213,-6.712131505943319,-1.6691446810591895,-8.01811085824135
2020-01-02,Oeste da Bahia/BA,BA,soja-mercado-fisico-sindicatos-e-cooperativas,80.0,soja-bolsa-de-chicago-cme-group,2020-01,9.4425,83.71213150594332,4.0213,-3.7121315059433186,-0.9231172769858799,-4.434400891679323
2020-01-02,Palma Sola/SC,SC,soja-mercado-fisico-sindicatos-e-cooperativas,79.0,soja-bolsa-de-chicago-cme-group,2020-01,9.4425,83.71213150594332,4.0213,-4.712131505943319,-1.1717930783436497,-5.628970880533332
2020-01-02,Panambi/RS,RS,soja-mercado-fisico-sindicatos-e-cooperativas,77.04,soja-bolsa-de-chicago-cme-group,2020-01,9.4425,83.71213150594332,4.0213,-6.672131505943312,-1.659197649004877,-7.970328058687182
2020-01-02,Pato Branco/PR,PR,soja-mercado-fisico-sindicatos-e-cooperativas,79.0,soja-bolsa-de-chicago-cme-group,2020-01,9.4425,83.71213150594332,4.0213,-4.712131505943319,-1.1717930783436497,-5.628970880533332
2020-01-02,Ponta Grossa/PR,PR,soja-mercado-fisico-sindicatos-e-cooperativas,84.5,soja-bolsa-de-chicago-cme-group,2020-01,9.4425,83.71213150594332,4.0213,0.7878684940566814,0.1959238291240846,0.9411640581637144
2020-01-02,Porto Paranaguá/PR,PR,soja-mercado-fisico-sindicatos-e-cooperativas,87.75,soja-bolsa-de-chicago-cme-group,2020-01,9.4425,83.71213150594332,4.0213,4.037868494056681,1.0041201835368367,4.823516521939242
