date,commodity,indicator,indicator_name,location,contract_month,column_name,value,value_raw,unit,measure,currency,unit_std,price_basis,contract,state,market_type
2025-11-03,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),PR,,variacao_pct,-4.7,"-4,70",%,change_pct,,pct,spot,,,physical
2025-11-03,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),RJ,,preco,2.581,"2,5810",R$/Litro,price,BRL,litro,spot,,,physical
2025-11-03,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),RJ,,variacao_pct,,-,%,change_pct,,pct,spot,,,physical
2025-11-03,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),RS,,preco,2.3588,"2,3588",R$/Litro,price,BRL,litro,spot,,,physical
2025-11-03,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),RS,,variacao_pct,-3.09,"-3,09",%,change_pct,,pct,spot,,,physical
2025-11-03,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),SC,,preco,2.3354,"2,3354",R$/Litro,price,BRL,litro,spot,,,physical
2025-11-03,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),SC,,variacao_pct,-4.29,"-4,29",%,change_pct,,pct,spot,,,physical
2025-11-03,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),SP,,preco,2.5613,"2,5613",R$/Litro,price,BRL,litro,spot,,,physical
2025-11-03,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),SP,,variacao_pct,-3.41,"-3,41",%,change_pct,,pct,spot,,,physical
2025-12-02,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),BA,,preco,2.372,"2,3720",R$/Litro,price,BRL,litro,spot,,,physical
2025-12-02,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),BA,,variacao_pct,-3.98,"-3,98",%,change_pct,,pct,spot,,,physical
2025-12-02,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),Brasil,,preco,2.2996,"2,2996",R$/Litro,price,BRL,litro,spot,,,physical
2025-12-02,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),Brasil,,variacao_pct,-5.79,"-5,79",%,change_pct,,pct,spot,,,physical
2025-12-02,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),ES,,preco,2.2424,"2,2424",R$/Litro,price,BRL,litro,spot,,,physical
2025-12-02,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),ES,,variacao_pct,,-,%,change_pct,,pct,spot,,,physical
2025-12-02,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),GO,,preco,2.2103,"2,2103",R$/Litro,price,BRL,litro,spot,,,physical
2025-12-02,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),GO,,variacao_pct,-5.65,"-5,65",%,change_pct,,pct,spot,,,physical
2025-12-02,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),MG,,preco,2.3884,"2,3884",R$/Litro,price,BRL,litro,spot,,,physical
2025-12-02,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),MG,,variacao_pct,-5.51,"-5,51",%,change_pct,,pct,spot,,,physical
2025-12-02,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),PR,,preco,2.2924,"2,2924",R$/Litro,price,BRL,litro,spot,,,physical
2025-12-02,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),PR,,variacao_pct,-6.72,"-6,72",%,change_pct,,pct,spot,,,physical
2025-12-02,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),RJ,,preco,2.4512,"2,4512",R$/Litro,price,BRL,litro,spot,,,physical
2025-12-02,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),RJ,,variacao_pct,,-,%,change_pct,,pct,spot,,,physical
2025-12-02,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),RS,,preco,2.217,"2,2170",R$/Litro,price,BRL,litro,spot,,,physical
2025-12-02,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),RS,,variacao_pct,-6.01,"-6,01",%,change_pct,,pct,spot,,,physical
2025-12-02,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),SC,,preco,2.204,"2,2040",R$/Litro,price,BRL,litro,spot,,,physical
2025-12-02,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),SC,,variacao_pct,-5.63,"-5,63",%,change_pct,,pct,spot,,,physical
2025-12-02,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),SP,,preco,2.415,"2,4150",R$/Litro,price,BRL,litro,spot,,,physical
2025-12-02,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),SP,,variacao_pct,-5.71,"-5,71",%,change_pct,,pct,spot,,,physical
2026-01-05,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),BA,,preco,2.2011,"2,2011",R$/Litro,price,BRL,litro,spot,,,physical
2026-01-05,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),BA,,variacao_pct,-7.2,"-7,20",%,change_pct,,pct,spot,,,physical
2026-01-05,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),Brasil,,preco,2.1122,"2,1122",R$/Litro,price,BRL,litro,spot,,,physical
2026-01-05,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),Brasil,,variacao_pct,-8.15,"-8,15",%,change_pct,,pct,spot,,,physical
2026-01-05,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),ES,,preco,2.017,"2,0170",R$/Litro,price,BRL,litro,spot,,,physical
2026-01-05,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),ES,,variacao_pct,,-,%,change_pct,,pct,spot,,,physical
2026-01-05,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),GO,,preco,2.0171,"2,0171",R$/Litro,price,BRL,litro,spot,,,physical
2026-01-05,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),GO,,variacao_pct,-8.74,"-8,74",%,change_pct,,pct,spot,,,physical
2026-01-05,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),MG,,preco,2.1875,"2,1875",R$/Litro,price,BRL,litro,spot,,,physical
2026-01-05,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),MG,,variacao_pct,-8.41,"-8,41",%,change_pct,,pct,spot,,,physical
2026-01-05,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),PR,,preco,2.0616,"2,0616",R$/Litro,price,BRL,litro,spot,,,physical
2026-01-05,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),PR,,variacao_pct,-10.07,"-10,07",%,change_pct,,pct,spot,,,physical
2026-01-05,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),RJ,,preco,2.2817,"2,2817",R$/Litro,price,BRL,litro,spot,,,physical
2026-01-05,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),RJ,,variacao_pct,,-,%,change_pct,,pct,spot,,,physical
2026-01-05,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),RS,,preco,2.0653,"2,0653",R$/Litro,price,BRL,litro,spot,,,physical
2026-01-05,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),RS,,variacao_pct,-6.84,"-6,84",%,change_pct,,pct,spot,,,physical
2026-01-05,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),SC,,preco,2.014,"2,0140",R$/Litro,price,BRL,litro,spot,,,physical
2026-01-05,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),SC,,variacao_pct,-8.62,"-8,62",%,change_pct,,pct,spot,,,physical
2026-01-05,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),SP,,preco,2.234,"2,2340",R$/Litro,price,BRL,litro,spot,,,physical
2026-01-05,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),SP,,variacao_pct,-7.49,"-7,49",%,change_pct,,pct,spot,,,physical
2026-02-02,leite,leite-precos-ao-produtor-cepea-rs-litro,Leite - Preços ao Produtor (R$/Litro),BA,,preco,2.0559,"2,0559",R$/Litro,price,BRL,litro,spot,,,physical
