date,commodity,indicator,indicator_name,location,contract_month,column_name,value,value_raw,unit,measure,currency,unit_std,price_basis,contract,state,market_type
2026-07-31,verduras,brocolos-ceasas,Brócolis - Ceasas,Mineiro / Dz c/ 10 kg,,preco,35.0,"35,00",%,price,,pct,spot,,,physical
2026-07-31,verduras,brocolos-ceasas,Brócolis - Ceasas,Mineiro / Dz c/ 10 kg,,variacao_pct,-12.5,"-12,50",%,change_pct,,pct,spot,,,physical
2026-07-31,verduras,brocolos-ceasas,Brócolis - Ceasas,Ninja Tipo A / Kg,,preco,5.36,"5,36",%,price,,pct,spot,,,physical
2026-07-31,verduras,brocolos-ceasas,Brócolis - Ceasas,Ninja Tipo A / Kg,,variacao_pct,0.0,"0,00",%,change_pct,,pct,spot,,,physical
2026-07-31,verduras,couve-ceasas,Couve - Ceasas,Couve Manteiga / Kg,,preco,6.25,"6,25",%,price,,pct,spot,,,physical
2026-07-31,verduras,couve-ceasas,Couve - Ceasas,Couve Manteiga / Kg,,variacao_pct,0.0,"0,00",%,change_pct,,pct,spot,,,physical
2026-07-31,verduras,couve-ceasas,Couve - Ceasas,Manteiga A / Eng - 24 maços,,preco,31.0,"31,00",%,price,,pct,spot,,,physical
2026-07-31,verduras,couve-ceasas,Couve - Ceasas,Manteiga A / Eng - 24 maços,,variacao_pct,0.0,"0,00",%,change_pct,,pct,spot,,,physical
2026-07-31,verduras,couve-ceasas,Couve - Ceasas,"Primeira / Dz c/ 1,70 kg",,preco,20.0,"20,00",%,price,,pct,spot,,,physical
2026-07-31,verduras,couve-ceasas,Couve - Ceasas,"Primeira / Dz c/ 1,70 kg",,variacao_pct,11.11,"+11,11",%,change_pct,,pct,spot,,,physical
2026-07-31,verduras,repolho-ceasas,Repolho - Ceasas,Liso /Eng - 12/14 Cabeças,,preco,47.37,"47,37",%,price,,pct,spot,,,physical
2026-07-31,verduras,repolho-ceasas,Repolho - Ceasas,Liso /Eng - 12/14 Cabeças,,variacao_pct,0.0,"0,00",%,change_pct,,pct,spot,,,physical
2026-07-31,verduras,repolho-ceasas,Repolho - Ceasas,Roxo / Kg,,preco,4.0,"4,00",%,price,,pct,spot,,,physical
2026-07-31,verduras,repolho-ceasas,Repolho - Ceasas,Roxo / Kg,,variacao_pct,0.0,"0,00",%,change_pct,,pct,spot,,,physical
2026-07-31,verduras,repolho-ceasas,Repolho - Ceasas,Roxo /Eng - 12/14 Cabeças,,preco,74.59,"74,59",%,price,,pct,spot,,,physical
2026-07-31,verduras,repolho-ceasas,Repolho - Ceasas,Roxo /Eng - 12/14 Cabeças,,variacao_pct,0.0,"0,00",%,change_pct,,pct,spot,,,physical
2026-07-31,verduras,repolho-ceasas,Repolho - Ceasas,Roxo Primeira /Kg,,preco,3.75,"3,75",%,price,,pct,spot,,,physical
2026-07-31,verduras,repolho-ceasas,Repolho - Ceasas,Roxo Primeira /Kg,,variacao_pct,0.0,"0,00",%,change_pct,,pct,spot,,,physical
2026-07-31,verduras,repolho-ceasas,Repolho - Ceasas,Verde Extra / Kg,,preco,2.75,"2,75",%,price,,pct,spot,,,physical
2026-07-31,verduras,repolho-ceasas,Repolho - Ceasas,Verde Extra / Kg,,variacao_pct,0.0,"0,00",%,change_pct,,pct,spot,,,physical
2026-08-03,verduras,alface-ceasas,Alface - Ceasas,Crespa / Eng - 18 Un,,preco,28.66,"28,66",%,price,,pct,spot,,,physical
2026-08-03,verduras,alface-ceasas,Alface - Ceasas,Crespa / Eng - 18 Un,,variacao_pct,0.0,"0,00",%,change_pct,,pct,spot,,,physical
2026-08-03,verduras,alface-ceasas,Alface - Ceasas,Crespa Extra / 18-24 UN,,preco,3.13,"3,13",%,price,,pct,spot,,,physical
2026-08-03,verduras,alface-ceasas,Alface - Ceasas,Crespa Extra / 18-24 UN,,variacao_pct,0.0,"0,00",%,change_pct,,pct,spot,,,physical
2026-08-03,verduras,alface-ceasas,Alface - Ceasas,Crespa Primeira / Dz,,preco,30.0,"30,00",%,price,,pct,spot,,,physical
2026-08-03,verduras,alface-ceasas,Alface - Ceasas,Crespa Primeira / Dz,,variacao_pct,0.0,"0,00",%,change_pct,,pct,spot,,,physical
2026-08-03,verduras,alface-ceasas,Alface - Ceasas,Lisa / Eng - 18 Un,,preco,22.47,"22,47",%,price,,pct,spot,,,physical
2026-08-03,verduras,alface-ceasas,Alface - Ceasas,Lisa / Eng - 18 Un,,variacao_pct,0.0,"0,00",%,change_pct,,pct,spot,,,physical
2026-08-03,verduras,alface-ceasas,Alface - Ceasas,Lisa Extra / 18-24 UN,,preco,3.0,"3,00",%,price,,pct,spot,,,physical
2026-08-03,verduras,alface-ceasas,Alface - Ceasas,Lisa Extra / 18-24 UN,,variacao_pct,0.0,"0,00",%,change_pct,,pct,spot,,,physical
2026-08-03,verduras,alface-ceasas,Alface - Ceasas,Lisa Primeira / Dz,,preco,30.0,"30,00",%,price,,pct,spot,,,physical
2026-08-03,verduras,alface-ceasas,Alface - Ceasas,Lisa Primeira / Dz,,variacao_pct,0.0,"0,00",%,change_pct,,pct,spot,,,physical
2026-08-03,verduras,brocolos-ceasas,Brócolis - Ceasas,Brocolos Ramoso/ Eng - 12 maços,,preco,67.63,"67,63",%,price,,pct,spot,,,physical
2026-08-03,verduras,brocolos-ceasas,Brócolis - Ceasas,Brocolos Ramoso/ Eng - 12 maços,,variacao_pct,0.0,"0,00",%,change_pct,,pct,spot,,,physical
2026-08-03,verduras,brocolos-ceasas,Brócolis - Ceasas,Mineiro / Dz c/ 10 kg,,preco,35.0,"35,00",%,price,,pct,spot,,,physical
2026-08-03,verduras,brocolos-ceasas,Brócolis - Ceasas,Mineiro / Dz c/ 10 kg,,variacao_pct,0.0,"0,00",%,change_pct,,pct,spot,,,physical
2026-08-03,verduras,brocolos-ceasas,Brócolis - Ceasas,Ninja Tipo A / Kg,,preco,5.36,"5,36",%,price,,pct,spot,,,physical
2026-08-03,verduras,brocolos-ceasas,Brócolis - Ceasas,Ninja Tipo A / Kg,,variacao_pct,0.0,"0,00",%,change_pct,,pct,spot,,,physical
2026-08-03,verduras,couve-ceasas,Couve - Ceasas,Couve Manteiga / Kg,,preco,6.25,"6,25",%,price,,pct,spot,,,physical
2026-08-03,verduras,couve-ceasas,Couve - Ceasas,Couve Manteiga / Kg,,variacao_pct,0.0,"0,00",%,change_pct,,pct,spot,,,physical
2026-08-03,verduras,couve-ceasas,Couve - Ceasas,Manteiga A / Eng - 24 maços,,preco,31.0,"31,00",%,price,,pct,spot,,,physical
2026-08-03,verduras,couve-ceasas,Couve - Ceasas,Manteiga A / Eng - 24 maços,,variacao_pct,0.0,"0,00",%,change_pct,,pct,spot,,,physical
2026-08-03,verduras,couve-ceasas,Couve - Ceasas,"Primeira / Dz c/ 1,70 kg",,preco,20.0,"20,00",%,price,,pct,spot,,,physical
2026-08-03,verduras,couve-ceasas,Couve - Ceasas,"Primeira / Dz c/ 1,70 kg",,variacao_pct,0.0,"0,00",%,change_pct,,pct,spot,,,physical
2026-08-03,verduras,repolho-ceasas,Repolho - Ceasas,Liso /Eng - 12/14 Cabeças,,preco,47.37,"47,37",%,price,,pct,spot,,,physical
2026-08-03,verduras,repolho-ceasas,Repolho - Ceasas,Liso /Eng - 12/14 Cabeças,,variacao_pct,0.0,"0,00",%,change_pct,,pct,spot,,,physical
2026-08-03,verduras,repolho-ceasas,Repolho - Ceasas,Roxo / Kg,,preco,4.0,"4,00",%,price,,pct,spot,,,physical
2026-08-03,verduras,repolho-ceasas,Repolho - Ceasas,Roxo / Kg,,variacao_pct,0.0,"0,00",%,change_pct,,pct,spot,,,physical
