date,location,state,physical_indicator,physical_price_brl,futures_indicator,futures_contract,futures_price_raw,futures_price_brl,ptax,basis_brl,basis_usd,basis_pct,basis_centavos_sc,basis_cents_bu
2020-01-02,Castro/PR,PR,trigo-mercado-fisico,52.8,trigo-bolsa-de-chicago-cme-group,2020-03,5.6025,49.668754753724905,4.0213,3.1312452462750926,0.7786649208651661,6.30425558643639,313.12452462750923,35.31959192300988
2020-01-02,Londrina/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.6025,49.668754753724905,4.0213,-1.1687547537249046,-0.2906410249732436,-2.353098561701416,-116.87547537249046,-13.183234691932185
2020-01-02,Não-Me-Toque/RS,RS,trigo-mercado-fisico,40.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.6025,49.668754753724905,4.0213,-9.668754753724905,-2.4043853365142875,-19.46647304057849,-966.8754753724904,-109.06091520984099
2020-01-02,Palma Sola/SC,SC,trigo-mercado-fisico,47.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.6025,49.668754753724905,4.0213,-2.1687547537249046,-0.5393168263310135,-4.366436735686954,-216.87547537249046,-24.462961811686164
2020-01-02,Panambi/RS,RS,trigo-mercado-fisico,40.02,trigo-bolsa-de-chicago-cme-group,2020-03,5.6025,49.668754753724905,4.0213,-9.648754753724901,-2.3994118204871313,-19.42620627709877,-964.8754753724902,-108.83532066744588
2020-01-02,Pato Branco/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.6025,49.668754753724905,4.0213,-1.1687547537249046,-0.2906410249732436,-2.353098561701416,-116.87547537249046,-13.183234691932185
2020-01-02,Ponta Grossa/PR,PR,trigo-mercado-fisico,52.8,trigo-bolsa-de-chicago-cme-group,2020-03,5.6025,49.668754753724905,4.0213,3.1312452462750926,0.7786649208651661,6.30425558643639,313.12452462750923,35.31959192300988
2020-01-02,Rio do Sul/SC,SC,trigo-mercado-fisico,42.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.6025,49.668754753724905,4.0213,-7.668754753724905,-1.9070337337987477,-15.439796692607413,-766.8754753724904,-86.50146097033303
2020-01-02,Ubiratã/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.6025,49.668754753724905,4.0213,-1.1687547537249046,-0.2906410249732436,-2.353098561701416,-116.87547537249046,-13.183234691932185
2020-01-03,Castro/PR,PR,trigo-mercado-fisico,52.8,trigo-bolsa-de-chicago-cme-group,2020-03,5.545,49.53673237677059,4.0522,3.26326762322941,0.8053076410911135,6.587571417527864,326.326762322941,36.528083510192
2020-01-03,Londrina/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.545,49.53673237677059,4.0522,-1.036732376770587,-0.25584432574171734,-2.092855800187469,-103.6732376770587,-11.604885412039513
2020-01-03,Não-Me-Toque/RS,RS,trigo-mercado-fisico,40.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.545,49.53673237677059,4.0522,-9.536732376770587,-2.3534703066903377,-19.251839835206162,-953.6732376770588,-106.75145188621815
2020-01-03,Palma Sola/SC,SC,trigo-mercado-fisico,47.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.545,49.53673237677059,4.0522,-2.536732376770587,-0.6260136164973562,-5.120911806367237,-253.6732376770587,-28.395455966306333
2020-01-03,Panambi/RS,RS,trigo-mercado-fisico,40.02,trigo-bolsa-de-chicago-cme-group,2020-03,5.545,49.53673237677059,4.0522,-9.516732376770584,-2.3485347161469283,-19.211465755123758,-951.6732376770584,-106.52757761216121
2020-01-03,Pato Branco/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.545,49.53673237677059,4.0522,-1.036732376770587,-0.25584432574171734,-2.092855800187469,-103.6732376770587,-11.604885412039513
2020-01-03,Ponta Grossa/PR,PR,trigo-mercado-fisico,52.8,trigo-bolsa-de-chicago-cme-group,2020-03,5.545,49.53673237677059,4.0522,3.26326762322941,0.8053076410911135,6.587571417527864,326.326762322941,36.528083510192
2020-01-03,Rio do Sul/SC,SC,trigo-mercado-fisico,42.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.545,49.53673237677059,4.0522,-7.536732376770587,-1.8599112523494858,-15.214431826966468,-753.6732376770588,-84.36402448052905
2020-01-03,Ubiratã/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.545,49.53673237677059,4.0522,-1.036732376770587,-0.25584432574171734,-2.092855800187469,-103.6732376770587,-11.604885412039513
2020-01-06,Castro/PR,PR,trigo-mercado-fisico,52.8,trigo-bolsa-de-chicago-cme-group,2020-03,5.5,49.17352244125589,4.0554,3.6264775587441065,0.894234245387411,7.374858213739724,362.6477558744107,40.561720175568475
2020-01-06,Londrina/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.5,49.17352244125589,4.0554,-0.6735224412558907,-0.1660803968180428,-1.369685163515589,-67.35224412558907,-7.533268399335739
2020-01-06,Não-Me-Toque/RS,RS,trigo-mercado-fisico,40.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.5,49.17352244125589,4.0554,-9.17352244125589,-2.262051201177662,-18.65541044413657,-917.3522441255891,-102.60475744275111
2020-01-06,Palma Sola/SC,SC,trigo-mercado-fisico,47.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.5,49.17352244125589,4.0554,-2.1735224412558907,-0.5359575975873874,-4.420107271860467,-217.35224412558907,-24.31058999523257
2020-01-06,Panambi/RS,RS,trigo-mercado-fisico,40.02,trigo-bolsa-de-chicago-cme-group,2020-03,5.5,49.17352244125589,4.0554,-9.153522441255888,-2.2571195051674033,-18.61473814935863,-915.3522441255888,-102.38105982147245
2020-01-06,Pato Branco/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.5,49.17352244125589,4.0554,-0.6735224412558907,-0.1660803968180428,-1.369685163515589,-67.35224412558907,-7.533268399335739
2020-01-06,Ponta Grossa/PR,PR,trigo-mercado-fisico,52.8,trigo-bolsa-de-chicago-cme-group,2020-03,5.5,49.17352244125589,4.0554,3.6264775587441065,0.894234245387411,7.374858213739724,362.6477558744107,40.561720175568475
2020-01-06,Rio do Sul/SC,SC,trigo-mercado-fisico,42.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.5,49.17352244125589,4.0554,-7.173522441255891,-1.7688816001518695,-14.588180966343398,-717.3522441255891,-80.23499531488866
2020-01-06,Ubiratã/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.5,49.17352244125589,4.0554,-0.6735224412558907,-0.1660803968180428,-1.369685163515589,-67.35224412558907,-7.533268399335739
2020-01-07,Cascavel/PR,PR,trigo-mercado-fisico,49.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.5025,49.54403244474657,4.0841,-0.5440324447465699,-0.1332074250744521,-1.0980786542825234,-54.40324447465699,-6.042177795189585
2020-01-07,Castro/PR,PR,trigo-mercado-fisico,54.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.5025,49.54403244474657,4.0841,4.45596755525343,1.0910525097949193,8.99395413609681,445.59675552534304,49.48923263387271
2020-01-07,Londrina/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.5025,49.54403244474657,4.0841,-1.0440324447465699,-0.2556334185613892,-2.107281933320457,-104.40324447465699,-11.595318838095814
2020-01-07,Não-Me-Toque/RS,RS,trigo-mercado-fisico,40.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.5025,49.54403244474657,4.0841,-9.54403244474657,-2.3368753078393207,-19.263737676965327,-954.403244474657,-105.99871656750173
2020-01-07,Palma Sola/SC,SC,trigo-mercado-fisico,47.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.5025,49.54403244474657,4.0841,-2.54403244474657,-0.6229113990222006,-5.134891770434257,-254.403244474657,-28.2547419668145
2020-01-07,Panambi/RS,RS,trigo-mercado-fisico,40.02,trigo-bolsa-de-chicago-cme-group,2020-03,5.5025,49.54403244474657,4.0841,-9.524032444746567,-2.331978268099842,-19.223369545803802,-952.4032444746567,-105.77659092578541
2020-01-07,Pato Branco/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.5025,49.54403244474657,4.0841,-1.0440324447465699,-0.2556334185613892,-2.107281933320457,-104.40324447465699,-11.595318838095814
2020-01-07,Ponta Grossa/PR,PR,trigo-mercado-fisico,52.8,trigo-bolsa-de-chicago-cme-group,2020-03,5.5025,49.54403244474657,4.0841,3.2559675552534273,0.7972301254262695,6.571866266405765,325.5967555253427,36.16169413089773
2020-01-07,Rio do Sul/SC,SC,trigo-mercado-fisico,42.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.5025,49.54403244474657,4.0841,-7.54403244474657,-1.847171333891572,-15.22692456081359,-754.403244474657,-83.7861523958768
2020-01-07,Ubiratã/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.5025,49.54403244474657,4.0841,-1.0440324447465699,-0.2556334185613892,-2.107281933320457,-104.40324447465699,-11.595318838095814
2020-01-08,Cascavel/PR,PR,trigo-mercado-fisico,49.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.5275,49.56318568462824,4.0672,-0.5631856846282375,-0.13847012308916146,-1.1362983973867253,-56.31856846282375,-6.280889391555123
2020-01-08,Castro/PR,PR,trigo-mercado-fisico,54.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.5275,49.56318568462824,4.0672,4.4368143153717625,1.0908768477999025,8.951834419206465,443.68143153717625,49.481264752163746
2020-01-08,Londrina/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.5275,49.56318568462824,4.0672,-1.0631856846282375,-0.2614048201780679,-2.1451116790460443,-106.31856846282375,-11.85710480592701
2020-01-08,Não-Me-Toque/RS,RS,trigo-mercado-fisico,40.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.5275,49.56318568462824,4.0672,-9.563185684628237,-2.351294670689476,-19.29493746725447,-956.3185684628238,-106.65276685024907
2020-01-08,Palma Sola/SC,SC,trigo-mercado-fisico,47.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.5275,49.56318568462824,4.0672,-2.5631856846282375,-0.630208911444787,-5.171551524024002,-256.31856846282375,-28.585751049042667
2020-01-08,Panambi/RS,RS,trigo-mercado-fisico,40.02,trigo-bolsa-de-chicago-cme-group,2020-03,5.5275,49.56318568462824,4.0672,-9.543185684628234,-2.3463772828059195,-19.25458493598809,-954.3185684628235,-106.42971823367418
2020-01-08,Pato Branco/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.5275,49.56318568462824,4.0672,-1.0631856846282375,-0.2614048201780679,-2.1451116790460443,-106.31856846282375,-11.85710480592701
2020-01-08,Ponta Grossa/PR,PR,trigo-mercado-fisico,52.8,trigo-bolsa-de-chicago-cme-group,2020-03,5.5275,49.56318568462824,4.0672,3.2368143153717597,0.7958335747865264,6.530682543224095,323.68143153717597,36.098347757671185
2020-01-08,Rio do Sul/SC,SC,trigo-mercado-fisico,42.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.5275,49.56318568462824,4.0672,-7.5631856846282375,-1.8595558823338507,-15.259684340617193,-756.3185684628238,-84.34790519276152
2020-01-08,Ubiratã/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.5275,49.56318568462824,4.0672,-1.0631856846282375,-0.2614048201780679,-2.1451116790460443,-106.31856846282375,-11.85710480592701
2020-01-09,Cascavel/PR,PR,trigo-mercado-fisico,49.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.6225,50.504265583950314,4.0744,-1.504265583950314,-0.3691992892083041,-2.9784921462720026,-150.4265583950314,-16.746572092414333
2020-01-09,Castro/PR,PR,trigo-mercado-fisico,54.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.6225,50.504265583950314,4.0744,3.495734416049686,0.8579752641001586,6.921661716353303,349.5734416049686,38.91704300019644
2020-01-09,Londrina/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.6225,50.504265583950314,4.0744,-2.004265583950314,-0.49191674453915035,-3.9685075325345336,-200.4265583950314,-22.31293360167541
2020-01-09,Não-Me-Toque/RS,RS,trigo-mercado-fisico,40.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.6225,50.504265583950314,4.0744,-10.504265583950314,-2.578113485163537,-20.798769098997553,-1050.4265583950314,-116.94107925911375
2020-01-09,Palma Sola/SC,SC,trigo-mercado-fisico,47.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.6225,50.504265583950314,4.0744,-3.504265583950314,-0.8600691105316891,-6.938553691322125,-350.4265583950314,-39.01201812945864
2020-01-09,Panambi/RS,RS,trigo-mercado-fisico,40.02,trigo-bolsa-de-chicago-cme-group,2020-03,5.6225,50.504265583950314,4.0744,-10.484265583950311,-2.5732047869503023,-20.759168483547047,-1048.4265583950312,-116.71842479874326
2020-01-09,Pato Branco/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.6225,50.504265583950314,4.0744,-2.004265583950314,-0.49191674453915035,-3.9685075325345336,-200.4265583950314,-22.31293360167541
2020-01-09,Ponta Grossa/PR,PR,trigo-mercado-fisico,52.8,trigo-bolsa-de-chicago-cme-group,2020-03,5.6225,50.504265583950314,4.0744,2.295734416049683,0.5634533713061268,4.545624789323225,229.5734416049683,25.557775377969826
2020-01-09,Rio do Sul/SC,SC,trigo-mercado-fisico,42.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.6225,50.504265583950314,4.0744,-8.504265583950314,-2.0872436638401517,-16.83870755394743,-850.4265583950314,-94.67563322206941
2020-01-09,Ubiratã/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.6225,50.504265583950314,4.0744,-2.004265583950314,-0.49191674453915035,-3.9685075325345336,-200.4265583950314,-22.31293360167541
2020-01-10,Cascavel/PR,PR,trigo-mercado-fisico,49.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.645,50.707616982969256,4.0745,-1.707616982969256,-0.41909853551828596,-3.367574902095634,-170.7616982969256,-19.009960322329853
2020-01-10,Castro/PR,PR,trigo-mercado-fisico,54.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.645,50.707616982969256,4.0745,3.292383017030744,0.8080458993817019,6.492876638506852,329.2383017030744,36.65228862437118
2020-01-10,Londrina/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.645,50.707616982969256,4.0745,-2.207616982969256,-0.5418129790082847,-4.353620056155883,-220.7616982969256,-24.576185216999953
2020-01-10,Não-Me-Toque/RS,RS,trigo-mercado-fisico,40.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.645,50.707616982969256,4.0745,-10.707616982969256,-2.6279585183382643,-21.11638767518011,-1070.7616982969257,-119.20200842639173
2020-01-10,Palma Sola/SC,SC,trigo-mercado-fisico,47.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.645,50.707616982969256,4.0745,-3.707616982969256,-0.9099563094782811,-7.3117555183366285,-370.7616982969256,-41.27485990101027
2020-01-10,Panambi/RS,RS,trigo-mercado-fisico,40.02,trigo-bolsa-de-chicago-cme-group,2020-03,5.645,50.707616982969256,4.0745,-10.687616982969253,-2.6230499405986634,-21.076945869017692,-1068.7616982969253,-118.97935943060487
2020-01-10,Pato Branco/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.645,50.707616982969256,4.0745,-2.207616982969256,-0.5418129790082847,-4.353620056155883,-220.7616982969256,-24.576185216999953
2020-01-10,Ponta Grossa/PR,PR,trigo-mercado-fisico,52.8,trigo-bolsa-de-chicago-cme-group,2020-03,5.645,50.707616982969256,4.0745,2.092383017030741,0.5135312350057041,4.12636826876225,209.23830170307411,23.2933488771629
2020-01-10,Rio do Sul/SC,SC,trigo-mercado-fisico,42.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.645,50.707616982969256,4.0745,-8.707616982969256,-2.137100744378269,-17.172207058939115,-870.7616982969256,-96.9371088477113
2020-01-10,Ubiratã/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.645,50.707616982969256,4.0745,-2.207616982969256,-0.5418129790082847,-4.353620056155883,-220.7616982969256,-24.576185216999953
2020-01-13,Cascavel/PR,PR,trigo-mercado-fisico,49.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.6225,51.20461189395748,4.1309,-2.204611893957477,-0.5336880326218202,-4.305494783405706,-220.46118939574768,-24.20764441969858
2020-01-13,Castro/PR,PR,trigo-mercado-fisico,54.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.6225,51.20461189395748,4.1309,2.795388106042523,0.6767019550322021,5.459250646859018,279.5388106042523,30.694636761964826
2020-01-13,Londrina/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.6225,51.20461189395748,4.1309,-2.704611893957477,-0.6547270313872224,-5.281969326432178,-270.4611893957477,-29.69787253786492
2020-01-13,Não-Me-Toque/RS,RS,trigo-mercado-fisico,40.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.6225,51.20461189395748,4.1309,-11.204611893957477,-2.7123900103990604,-21.88203655788221,-1120.4611893957476,-123.0317505466927
2020-01-13,Palma Sola/SC,SC,trigo-mercado-fisico,47.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.6225,51.20461189395748,4.1309,-4.204611893957477,-1.017844027683429,-8.211392955511595,-420.4611893957477,-46.16855689236394
2020-01-13,Panambi/RS,RS,trigo-mercado-fisico,40.02,trigo-bolsa-de-chicago-cme-group,2020-03,5.6225,51.20461189395748,4.1309,-11.184611893957474,-2.7075484504484435,-21.842977576161143,-1118.4611893957474,-122.81214142196602
2020-01-13,Pato Branco/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.6225,51.20461189395748,4.1309,-2.704611893957477,-0.6547270313872224,-5.281969326432178,-270.4611893957477,-29.69787253786492
2020-01-13,Ponta Grossa/PR,PR,trigo-mercado-fisico,52.8,trigo-bolsa-de-chicago-cme-group,2020-03,5.6225,51.20461189395748,4.1309,1.5953881060425203,0.386208357995236,3.1157117435954786,159.53881060425203,17.518089278365576
2020-01-13,Rio do Sul/SC,SC,trigo-mercado-fisico,42.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.6225,51.20461189395748,4.1309,-9.204611893957477,-2.2282340153374514,-17.97613838577632,-920.4611893957476,-101.07083807402735
2020-01-13,Ubiratã/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.6225,51.20461189395748,4.1309,-2.704611893957477,-0.6547270313872224,-5.281969326432178,-270.4611893957477,-29.69787253786492
2020-01-14,Cascavel/PR,PR,trigo-mercado-fisico,49.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.685,51.94175120795135,4.1443,-2.9417512079513486,-0.7098306608960134,-5.663558003991632,-294.17512079513483,-32.19732725269242
2020-01-14,Castro/PR,PR,trigo-mercado-fisico,54.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.685,51.94175120795135,4.1443,2.0582487920486514,0.49664570423199367,3.9626095466214672,205.82487920486514,22.527435272543038
2020-01-14,Londrina/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.685,51.94175120795135,4.1443,-3.4417512079513486,-0.8304782974088141,-6.626174759052941,-344.17512079513483,-37.66980350521597
2020-01-14,Não-Me-Toque/RS,RS,trigo-mercado-fisico,41.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.685,51.94175120795135,4.1443,-10.941751207951349,-2.6401928451008247,-21.06542608497259,-1094.175120795135,-119.75694729306916
2020-01-14,Palma Sola/SC,SC,trigo-mercado-fisico,47.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.685,51.94175120795135,4.1443,-4.941751207951349,-1.1924212069472162,-9.514025024236872,-494.17512079513483,-54.0872322627866
2020-01-14,Panambi/RS,RS,trigo-mercado-fisico,41.04,trigo-bolsa-de-chicago-cme-group,2020-03,5.685,51.94175120795135,4.1443,-10.90175120795135,-2.630541034179801,-20.988416744567687,-1090.175120795135,-119.31914919286729
2020-01-14,Pato Branco/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.685,51.94175120795135,4.1443,-3.4417512079513486,-0.8304782974088141,-6.626174759052941,-344.17512079513483,-37.66980350521597
2020-01-14,Ponta Grossa/PR,PR,trigo-mercado-fisico,52.8,trigo-bolsa-de-chicago-cme-group,2020-03,5.685,51.94175120795135,4.1443,0.8582487920486486,0.20709137660127128,1.652329334474318,85.82487920486486,9.393492266486497
2020-01-14,Rio do Sul/SC,SC,trigo-mercado-fisico,42.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.685,51.94175120795135,4.1443,-9.941751207951349,-2.3988975720752235,-19.14019257484997,-994.1751207951348,-108.81199478802208
2020-01-14,Ubiratã/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.685,51.94175120795135,4.1443,-3.4417512079513486,-0.8304782974088141,-6.626174759052941,-344.17512079513483,-37.66980350521597
2020-01-15,Cascavel/PR,PR,trigo-mercado-fisico,49.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.7325,52.6019617497382,4.1622,-3.6019617497382015,-0.8653985271582819,-6.8475806413363065,-360.1961749738201,-39.253756026460366
2020-01-15,Castro/PR,PR,trigo-mercado-fisico,54.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.7325,52.6019617497382,4.1622,1.3980382502617985,0.3358892533424147,2.6577682728130507,139.80382502617985,15.235656623900812
2020-01-15,Londrina/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.7325,52.6019617497382,4.1622,-4.1019617497382015,-0.9855273052083516,-7.7981155327512415,-410.1961749738201,-44.70269729149649
2020-01-15,Não-Me-Toque/RS,RS,trigo-mercado-fisico,41.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.7325,52.6019617497382,4.1622,-11.601961749738201,-2.7874589759593964,-22.056138903975274,-1160.1961749738202,-126.43681626703827
2020-01-15,Palma Sola/SC,SC,trigo-mercado-fisico,47.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.7325,52.6019617497382,4.1622,-5.6019617497382015,-1.3459136393585607,-10.649720206996047,-560.1961749738201,-61.049521086604855
2020-01-15,Panambi/RS,RS,trigo-mercado-fisico,41.04,trigo-bolsa-de-chicago-cme-group,2020-03,5.7325,52.6019617497382,4.1622,-11.561961749738202,-2.777848673715391,-21.980096112662086,-1156.1961749738202,-126.00090096583538
2020-01-15,Pato Branco/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.7325,52.6019617497382,4.1622,-4.1019617497382015,-0.9855273052083516,-7.7981155327512415,-410.1961749738201,-44.70269729149649
2020-01-15,Ponta Grossa/PR,PR,trigo-mercado-fisico,52.8,trigo-bolsa-de-chicago-cme-group,2020-03,5.7325,52.6019617497382,4.1622,0.19803825026179567,0.047580186022246805,0.37648453341719956,19.803825026179567,2.1581975878140964
2020-01-15,Rio do Sul/SC,SC,trigo-mercado-fisico,42.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.7325,52.6019617497382,4.1622,-10.601961749738201,-2.5472014198592574,-20.155069121145406,-1060.1961749738202,-115.53893373696604
2020-01-15,Ubiratã/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.7325,52.6019617497382,4.1622,-4.1019617497382015,-0.9855273052083516,-7.7981155327512415,-410.1961749738201,-44.70269729149649
2020-01-16,Cascavel/PR,PR,trigo-mercado-fisico,49.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.6525,51.997475335746174,4.1726,-2.9974753357461736,-0.7183711201040535,-5.7646555268146455,-299.74753357461736,-32.58471536531978
2020-01-16,Castro/PR,PR,trigo-mercado-fisico,54.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.6525,51.997475335746174,4.1726,2.0025246642538264,0.4799225097670101,3.851195950041004,200.25246642538264,21.76888510760677
2020-01-16,Londrina/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.6525,51.997475335746174,4.1726,-3.4974753357461736,-0.8382004830911598,-6.72624067450021,-349.74753357461736,-38.02007541261243
2020-01-16,Não-Me-Toque/RS,RS,trigo-mercado-fisico,41.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.6525,51.997475335746174,4.1726,-10.997475335746174,-2.635640927897755,-21.150017889783683,-1099.7475335746174,-119.55047612200225
2020-01-16,Palma Sola/SC,SC,trigo-mercado-fisico,47.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.6525,51.997475335746174,4.1726,-4.997475335746174,-1.197688572052479,-9.610996117556905,-499.74753357461736,-54.326155554490406
2020-01-16,Panambi/RS,RS,trigo-mercado-fisico,41.04,trigo-bolsa-de-chicago-cme-group,2020-03,5.6525,51.997475335746174,4.1726,-10.957475335746174,-2.626054578858787,-21.07309107796884,-1095.7475335746174,-119.11564731821886
2020-01-16,Pato Branco/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.6525,51.997475335746174,4.1726,-3.4974753357461736,-0.8382004830911598,-6.72624067450021,-349.74753357461736,-38.02007541261243
2020-01-16,Ponta Grossa/PR,PR,trigo-mercado-fisico,52.8,trigo-bolsa-de-chicago-cme-group,2020-03,5.6525,51.997475335746174,4.1726,0.8025246642538235,0.19233203859795414,1.5433915955956425,80.25246642538235,8.724020994104368
2020-01-16,Rio do Sul/SC,SC,trigo-mercado-fisico,42.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.6525,51.997475335746174,4.1726,-9.997475335746174,-2.3959822019235424,-19.22684759441255,-999.7475335746174,-108.67975602741696
2020-01-16,Ubiratã/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.6525,51.997475335746174,4.1726,-3.4974753357461736,-0.8382004830911598,-6.72624067450021,-349.74753357461736,-38.02007541261243
2020-01-17,Cascavel/PR,PR,trigo-mercado-fisico,49.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.705,52.62003306939061,4.1837,-3.620033069390608,-0.8652707099913015,-6.879572015123653,-362.00330693906085,-39.24795834628044
2020-01-17,Castro/PR,PR,trigo-mercado-fisico,54.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.705,52.62003306939061,4.1837,1.3799669306093918,0.3298436624541415,2.622512473129035,137.99669306093918,14.961433659201145
2020-01-17,Londrina/PR,PR,trigo-mercado-fisico,48.5,trigo-bolsa-de-chicago-cme-group,2020-03,5.705,52.62003306939061,4.1837,-4.120033069390608,-0.9847821472358458,-7.829780463948922,-412.00330693906085,-44.6688975468286
2020-01-17,Não-Me-Toque/RS,RS,trigo-mercado-fisico,41.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.705,52.62003306939061,4.1837,-11.620033069390608,-2.7774537059040103,-22.082907196327955,-1162.0033069390608,-125.98298555505099
2020-01-17,Palma Sola/SC,SC,trigo-mercado-fisico,47.0,trigo-bolsa-de-chicago-cme-group,2020-03,5.705,52.62003306939061,4.1837,-5.620033069390608,-1.3433164589694788,-10.680405810424729,-562.0033069390608,-60.93171514847309
